processing_time,resource_amount
7.792268674427207,0.9912935732267203
5.825332924649765,1.6882260215840494
3.588485668228091,1.4160650805364101
9.619399828671146,2.2706109072984555
1.7816851376094356,4.450790644753385
7.52159072956575,4.192861043696149
3.9462491194658824,2.3597270702119144
9.582279520382128,0.26075387456723054
8.465716393313091,0.9731854225822584
9.524759000480657,3.20085203889073
8.918066585692138,1.6328329732582991
2.5370191190790026,1.3753018801625831
6.289875226675466,3.8820792479861983
2.0908525657654353,0.4569317404933576
3.456089720121902,1.5944483822325166
5.436875566934765,3.388016673647056
5.737715937871817,0.5830645044349791
5.388565517096227,3.2073558502061577
5.658319193017249,3.7198879803610034
5.445346329893543,3.729057413025992
5.429844544169784,3.896843289299532
6.797228473670294,2.040898026882405
9.795562502334418,3.1368067528536496
5.464510414887461,1.2870556474436468
7.67108088180661,1.0974566133928394
1.6667629960418229,4.25731446618035
3.6693158271164106,4.8266497684068
1.9084712007110483,2.0592602630039067
7.410908621537413,2.3840584664029647
5.921261577374991,0.575424649056766
8.798999796272483,2.9788476497456884
9.148825401992308,2.119072546588741
3.0497634278399923,0.7868966303674046
5.152017943898129,1.6969672168508831
9.158912199871937,4.861821126978575
7.905662085614695,3.4905373581069448
9.04060953342611,2.380937939110226
8.035170475813281,2.718888195107457
1.306206468587966,2.188281684036572
1.7203094625203874,2.8232499894257894
1.3513831151985933,4.2087288967366145
0.3634480380006444,4.793617722342457
8.452864650846914,4.676769835220713
2.067020689111614,1.4952517953046573
0.3301153519283617,1.0921577108957836
7.658157931849189,0.5924335363389588
0.9466855446823985,0.9723553527790774
2.7683411722215623,2.328407558585038
0.5814252283295285,3.6227596642394397
0.4010070126738796,0.7337209455440197
9.977739164284365,2.1383775984547375
7.982622445032488,2.7154711031850747
2.381486815997783,4.951013126935314
8.098999577194077,3.497368084938806
2.9037968204086972,0.08710359316967953
5.417484305625213,2.652567156944676
0.797736854543708,1.7050358218557515
5.072497190514902,0.8753992764566548
9.336644476215493,3.2004602855251814
0.7421356030391291,3.766861272122011
5.899264792224602,3.04528968285265
3.4677130602009276,4.114876509733307
4.651439070601171,0.13342908556932043
7.184804761877372,2.393176490490684
8.13798181587255,2.898961740182055
8.35960771792722,1.7444757924092573
2.2234371425521404,4.183302309265635
2.2761829364512156,4.692371992781844
9.649749879993905,3.1189121822355497
5.5077781174095914,1.3763192985752881
9.765110482580997,3.126109290744426
1.0633122013712704,1.7243249788853503
4.97197936493857,4.733946473888679
4.415897962329191,2.094245003035262
2.5117686052743995,2.6879998607919675
3.3094945923889596,3.331725493358087
9.448505751278281,3.340042798544486
0.7621515202534501,3.6452698641712593
2.6697826219372276,4.298380012555543
3.9684691947516457,4.074091248105866
8.734516883642874,1.622531380333322
0.3270504989135026,4.104365565352803
1.7774709853643111,2.458612381594905
9.680933421037347,4.640155344022944
8.038022602785327,3.4273437112384793
3.23700210464596,1.6211176778507923
3.8075581136772807,3.421730006796052
7.778793262132767,1.6853196080501065
9.102266495751,1.965955609850627
0.3248205642645663,2.744936652358736
4.917888198858743,4.515696804904659
0.40278081246141517,0.6284073332293871
2.333982949137753,2.5003948462837626
4.86200300292846,0.3622223698282717
2.817175134063503,4.1242311796158395
8.816915530169055,1.1967311174685187
0.17993521686378688,3.1676397969381314
2.321337957974455,3.801615405973273
2.8347911435509374,4.519634567459315
1.7302229254181845,0.17093270871442579
