processing_time,resource_amount
3.2244100632320256,0.6480559702344667
1.7905503267736664,0.0840841512164957
2.680072794612897,0.629746167373199
1.5083900702118198,0.1911447476589746
2.2718538712623273,0.9056355152781468
1.0454347549759495,0.441873041177551
3.502122414355479,0.8085201205321499
3.3575750339625086,0.3453062949760487
2.2388352082080045,0.4423020591561485
4.489921609743975,0.6329833457336423
2.6854282017055393,0.3331594758324107
1.2190567969514432,0.5954865492136606
3.175158680963758,0.6755793762106765
1.1770491702576025,0.23208258661164693
1.279744381687018,0.9826985375608962
3.7094608293995104,0.33796733235818166
3.701591930672243,0.44915581575273933
4.880876098298531,0.431468277069605
4.333734847460704,0.11256342467807423
2.6806109564470377,0.7516123104583088
1.079148769581133,0.33686322202593577
1.6980832743441492,0.2889392404303496
4.940352673418589,0.22682989066354953
4.595087738058504,0.48451990279190904
1.2025277378156867,0.8981736805087127
2.1046377246003463,0.9622183370695742
4.912704866484397,0.5538628059550792
2.130420433876264,0.44078806820627725
1.1236735793598371,0.4663699898718492
3.6103811916809985,0.4414128043871668
3.3831559494646664,0.2125422560086061
3.8579602197385303,0.8704939189842812
3.9690889063612276,0.20929594698084542
2.8283482105421953,0.8762039993502365
3.4325527626767256,0.5367320146854748
3.9737532883887554,0.5372719278451478
1.096293039331524,0.3105199617929144
3.7591232813048334,0.6833108525879339
1.1781001243921545,0.47261168094731143
3.372395978518962,0.6506802814589222
1.9336320387165467,0.6538249217752367
3.2853173481580003,0.05933663201789563
3.522230259601138,0.06701911727659038
2.6569159660798096,0.6788413195733931
3.9466138385921368,0.9406177610704863
3.408693614664186,0.46951489543849645
4.749302639608363,0.0768398640957676
2.075735961163882,0.07064132474185814
4.004038313445118,0.6801458811877849
4.403392483235704,0.48846245732140436
1.8725876815453484,0.9480343310962238
4.6380683787927826,0.5767128214661258
1.9261650408985211,0.31926961710185475
1.3219342029742829,0.6339813506593512
2.2963089526609712,0.9299508433108872
2.8915538550228836,0.8460978553818246
1.4064197499748845,0.977187307535815
3.4302889123201368,0.7742420131448348
4.1832570033765055,0.7498791672859456
1.8209346711610794,0.8583576781677941
3.620982201072331,0.14855777001164294
2.6858349028357877,0.4646322388279457
4.68248405459728,0.24445676356806145
3.082135699524784,0.02425204912208767
4.882493452494884,0.5394644197103965
2.69811890068178,0.963965487294401
1.7778923741388857,0.6711102578286279
2.982079021431162,0.471170763521396
1.5776726173884126,0.30513636743161077
3.555770122585246,0.6092035610499629
3.0057461015416815,0.2116897621929893
4.983203726882393,0.47212766613291457
2.0161667250272015,0.41036865303342485
3.5974697732487484,0.4507365478877434
3.616376631352832,0.027042929457775533
2.2755465517695463,0.008010450858780604
1.6582099288961785,0.3560694347871216
3.223745151042022,0.5002799906972658
4.077541029392767,0.3198368899372165
1.1542040423160311,0.08578810676881798
1.4533627749899467,0.6044919233441209
4.081356338983561,0.4441222137558557
1.7368556425589543,0.4476847199911336
3.029998810554936,0.5593350728901414
1.441096591901477,0.3187941635778295
3.2580635591590186,0.7231149526150625
3.040636777553491,0.7757203700807421
4.409773295632814,0.17863173143589806
1.965161351892514,0.28472986365633335
4.112830201343341,0.41044122381187653
1.2415246743488888,0.17820097483473452
1.6854880419664884,0.4548254184802092
1.1368429354846086,0.723756170129528
2.6163123892021645,0.9030208880908337
4.373382886631219,0.6313664647686142
3.9938780158910276,0.24388127124373682
4.304019816695982,0.3979404788250138
3.481130308429087,0.7865766763048262
1.6964402407675316,0.1729260815019339
2.0925630569443023,0.5412583036183338
4.299521186186403,0.08378370120841205
3.9456493523950744,0.3168981009464479
4.711696633273252,0.7280830809879963
2.362151100743119,0.7076666198531014
4.08247082839822,0.4496886317132158
3.434220011523009,0.5659837935882708
3.9873404953563774,0.8823534369583094
3.478738072538568,0.985151965956103
3.0941036957353076,0.9100114951534553
2.0987088335539767,0.4127625534927849
4.708875572724748,0.041921649576584286
1.0240785278714735,0.4438353265972014
4.703869922701462,0.550770871107971
2.2945665171413254,0.3523690425627759
2.785440487861964,0.5167583766733757
4.113925202118461,0.309825679244628
2.0756173169487178,0.35417325404857114
1.5297295645660967,0.3486825658777829
1.7458066435522968,0.6444150672569374
1.2155888390551208,0.27745980313907515
3.2118857135706826,0.4954923198318424
3.196828809241174,0.6012835064541577
2.8883072554098614,0.14321397044294526
1.6556085901978421,0.09863889928315228
3.171502906070826,0.1278815542459779
2.3261174116665053,0.896588688496826
3.0136455591865925,0.00032083644198388495
2.2915072214950665,0.9174903454180544
3.796795109956478,0.6081489712151218
2.866924366718472,0.6730564591421162
2.4839088756056102,0.616679061583397
3.4325427703002687,0.2699728039045063
4.423271914990352,0.2765040518128129
3.264348359080343,0.3901661058623561
2.922292261158537,0.8165777030861975
3.5237135418617656,0.7449166011191405
3.8823648127552137,0.36516347458135456
4.179491279101592,0.07451519812810437
3.922929079405176,0.15339846568126725
1.0137455298546305,0.3092559415603041
3.3313878074763905,0.146587924614889
1.345088091276994,0.33497642975651576
2.1098348902047714,0.4298522628066619
4.859200014954195,0.8451689629595401
1.3790088856226381,0.46137688288473644
2.6096014334850137,0.8339484184096405
1.0383564658995206,0.7118014919929281
2.5423477640153904,0.31660235161193295
1.6725355836769635,0.4461645954248469
1.2706684400914554,0.35407753340991566
3.142766892123741,0.04346308049841907
4.563040477334255,0.5961259889805702
1.2238539539158255,0.9843910369597592
1.5919025905496325,0.3879169479640113
2.6750026757460907,0.6670955759686911
2.4416897429529714,0.3688869747422503
2.8281419104595593,0.42791154205220283
4.822869746234779,0.18327447041175415
1.2762817163839042,0.5275832976741482
2.0967197651166436,0.09627134093022915
4.418655835027524,0.7986102459423794
2.6707436643954825,0.9781964564672292
4.877710632236075,0.623435687939119
1.3104109782635485,0.7667995559599066
1.2983409805883377,0.5350632289168058
3.1147531242228186,0.7915072386028843
3.7280451087198014,0.9837827196337467
2.699917352781739,0.9127700375895026
1.870553049212793,0.547030183002986
4.02965022704625,0.2625694420507315
4.554025032691529,0.7649242968065939
4.628373823308438,0.5367604696111938
4.424702035549454,0.5127267637128806
2.3122576344258667,0.010846015502223416
1.3345159998488016,0.7371754710922537
4.916362257866927,0.2932731290056797
3.366553926202048,0.8116938486157116
1.4271856962402594,0.6845067791228081
1.757017319346025,0.275329187836559
2.2843699228505687,0.2433247171559022
1.4460814799185835,0.5733999308088614
1.7280180213776415,0.8623503894734456
4.6101326805842096,0.4346354100906793
2.2000458204232394,0.1083252375850241
2.752513579348455,0.7186771817147354
4.689026699530513,0.19089996766676343
3.1561523883491653,0.43992323234829
2.1621170857981706,0.38221914573435245
4.10478670130084,0.35501671595538287
2.5414649706148986,0.25543682215506613
3.531011052921057,0.4096056016321783
3.6383833298049986,0.6522811942561204
2.765000490580219,0.0021253448732894142
2.514909043308336,0.14807928823106498
3.884589864077463,0.8075085786827251
2.487186868322772,0.9715057241896231
3.9664830493956464,0.3377096106966423
2.4136556833112284,0.44782688781528524
2.5272743594259266,0.4286285438827946
2.0183132182389976,0.13679954097288827
4.498789242894183,0.16187793873357048
3.503091756424058,0.9768093278541127
2.301911609141973,0.9708877302633621
2.486259238654193,0.5644636799769057
2.680823615627856,0.6002665549175089
4.956917181940123,0.20381318770794732
4.3433578851077295,0.14714275113421926
3.7245820453889245,0.5432366108839689
3.9298399870654697,0.8023249981014053
2.722201955415284,0.8966793177735881
4.026834517413798,0.8878207779279079
2.678091866800867,0.9212297438268144
3.856145823008297,0.5043223283178587
3.699601577889488,0.5866827839405894
4.9722602803479425,0.25907482697430595
3.2752435904039094,0.48259282925620506
4.335806433199657,0.7260757952434239
2.380972383885701,0.14608169484846723
3.728049252015666,0.9615520259163748
1.425238416948039,0.2882130995768679
2.013386661355282,0.7436581255190782
2.3647920828556916,0.48158665188019134
4.413508847296141,0.505325856877521
2.852634712855524,0.9171003725483017
3.3022711663712725,0.9752572541429074
1.2069130494577616,0.5710243617273996
2.899084772535345,0.16439752868728086
1.6989768436265908,0.4640927680013456
1.9613204639683013,0.575944125123208
1.9677807875062223,0.6814091636449389
4.4608194330667,0.7321981362697596
2.1097437645605153,0.34678791398592157
1.377326893043119,0.905670097478532
3.686561242393297,0.01629491851981979
2.971740958083231,0.7536922440596119
4.303154223975522,0.7426313179458958
4.938178062641809,0.33101252205003584
4.256001570339054,0.7126931073928717
3.6242098866072845,0.056462672001815095
4.514477038563097,0.6861486088155082
1.672825953351131,0.5578547691905683
4.366548505767945,0.15396863245280767
4.920424478598639,0.8125061618809417
3.3406834977746582,0.2330522753406733
3.4212064267062265,0.3360763793816436
3.9153205664227375,0.173957915897627
4.765662380328423,0.6284327682491103
1.0697006496189831,0.4198780179021504
3.7510721195979224,0.740024464676497
4.733215575770814,0.1989311519010163
3.685029908068244,0.01567501228096768
2.1769616358510753,0.08793873158981358
4.93803265013549,0.5279672233405173
1.1007350380126555,0.29566056795466955
3.1572194557783444,0.7289920297189806
3.6892060185668347,0.6201291702737308
4.1467671048366865,0.8519326713720122
1.3775243310500374,0.37148645756601606
2.67352380680843,0.6344109968351664
3.3220120963305293,0.9479895908310174
2.0341076935436258,0.6265121221796721
2.5513492997052114,0.30052761300599007
2.800571420896564,0.7535184420823374
1.7609549688965624,0.9569439995538501
1.7911700368014665,0.449769445953463
3.939084232977446,0.1387380144212279
4.560535267901093,0.9843922958080078
3.8077635390590348,0.13669486137058595
1.9647609735903138,0.15275404702440365
3.402774650940838,0.6341197424905094
1.927809578359596,0.9214791515465055
4.341244882815893,0.3433904136343806
1.1752120809005913,0.004080755793023694
1.3085563344527613,0.9728686094143244
4.733864785424846,0.9503377882544565
2.5949751272266455,0.20842246447957236
4.555082780135817,0.7625335211939722
1.8323705933457877,0.22801612072634614
2.8182953058374096,0.06039471945165309
1.1764810816670304,0.6922865755592531
2.2639351454460797,0.4388126413925776
4.426753133364171,0.8534003340102575
4.753801093089878,0.892177054528696
2.7807801088515687,0.703786185612853
2.4418674764424564,0.38497626464857826
3.398947415167857,0.7797110845078241
2.2456516808098863,0.5796565643062104
1.63157998250133,0.9973466603279437
2.2459896065652467,0.7312835799035765
3.501045782396172,0.5303933761678284
4.233029602717771,0.5406253591976099
2.663410652931751,0.8877166279609614
2.0437761229090574,0.17797530381501658
4.514478037421236,0.47469324190168405
2.9786477666264926,0.392611802329325
4.1385772370490095,0.019133420323065753
2.841674325238762,0.5960325394205533
3.2084967153627395,0.6062033574281742
4.16049855155661,0.7351560064040527
4.892931439520849,0.9568924664576017
1.7060795998081528,0.5003738930477332
2.0491805027316143,0.694045396907249
3.024613101337719,0.5636830193502911
3.8323652390398424,0.643308888825717
1.0283025008713103,0.5593967598301143
3.3505467621367675,0.20596514008127542
4.022768448809648,0.39164650265607526
4.318916023464961,0.9518203426219679
1.7566131982081439,0.6213133468193908
1.3848017661696654,0.6071799131831259
2.523120326298757,0.4574219453298496
2.3227607132033876,0.4933572165602632
4.327240480944308,0.6783699224527492
2.269636951708826,0.0959631105476152
2.6256719151856585,0.3291795697033534
4.210989556500305,0.7843272175151429
3.4253924479498647,0.5180701926672551
2.2442870651069686,0.7128302541980507
2.0818010781377754,0.4284695581696494
4.989475965627719,0.27777039245839963
3.5169362387259144,0.6309084201399966
3.327200629396764,0.8429332643004872
3.325247785555142,0.38588734918981793
2.962387879001829,0.6860468808469523
3.6106895566046227,0.10259132567325513
4.346696345786231,0.6519869681901334
3.4585736625947754,0.7910003452655338
1.124721214731958,0.6704735974333806
1.8864141071403768,0.7216193976039196
4.037701015576804,0.7461694372857716
4.215583862354516,0.6688986420649554
2.7046147883490965,0.4281084063484707
2.880588751387388,0.3772625106274785
2.162438540621173,0.5714891554155476
4.749957209825121,0.8210235780675197
4.418991018822695,0.5030551271044026
4.941006985922588,0.8436418286619171
4.614193793606827,0.23378995226334376
2.4188501216899483,0.9065440723597709
1.1011692064586214,0.1871233391009547
3.9009711134591893,0.7722994597814914
3.1435080696182247,0.4239143023691284
1.927258090363953,0.7192626824324909
4.9584458142140875,0.19091555246034708
1.9903796594594314,0.3702259404157262
2.5214951329647604,0.8144348404319526
4.996394379490328,0.2842601942319557
2.2932613834009112,0.8408751842240031
4.4848103328597855,0.8192471140842316
1.8554487820452317,0.7920717833847577
2.6753479765798724,0.19063567794195124
1.0981907623644434,0.01953584885461135
2.2191189407767524,0.3370042500955518
3.3043388003794036,0.8085929787578549
2.7690074983577535,0.3675011454258664
3.481166371791003,0.7972942325675384
1.5226200013989875,0.8199051341142939
4.277841778261481,0.34441560143315897
4.696613405788645,0.6584731016366853
4.4106616666998075,0.9354215431667744
3.825238722706736,0.27188045257021876
4.664425642959995,0.35580771697773506
3.847103463033975,0.986695789485436
1.8017390387759997,0.6094780232450094
2.0609267330401146,0.11999820648196224
3.2672567504926793,0.08776015270342608
4.940325208713508,0.37099411064405585
2.4743987685632183,0.07421303466256313
1.6622548479299395,0.7046359860439121
3.230909445935607,0.2619989891392924
4.089189260553869,0.07477734581782358
1.2954665868540811,0.9096715428622145
4.979153775861308,0.6839926853010373
1.1028804579856586,0.9083558473720782
3.8043669049555673,0.5569811466432573
1.6563041459988663,0.2937301987498496
3.037373965673053,0.28164370791859217
4.954275453879378,0.34393202824710023
1.9885186365142609,0.2805571650108043
2.0521017168423743,0.27349213855805976
4.8929533505432445,0.9690023601729119
3.40644114757,0.6426894792958892
